order_id,product_id,product_name,category,quantity,price_per_unit,line_total,sku
ORD001741,PROD023,Chartreuse Notebook,Notebook,3,199.58,598.74,Pt-64761
ORD001741,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD001742,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD001743,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD001743,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001743,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD001743,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD001744,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD001744,PROD025,MediumOrchid Journal,Journal,1,259.02,259.02,Pp-54042
ORD001744,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD001745,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001745,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001746,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD001746,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD001747,PROD019,LemonChiffon Journal,Journal,2,197.31,394.62,YE-59667
ORD001748,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD001748,PROD015,DarkMagenta Planner,Planner,3,168.72,506.16,te-17226
ORD001749,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001749,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD001749,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD001749,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD001750,PROD001,Azure Journal,Journal,1,244.5,244.5,Yt-75741
ORD001750,PROD023,Chartreuse Notebook,Notebook,3,199.58,598.74,Pt-64761
ORD001750,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001751,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD001752,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD001752,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD001752,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001753,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD001753,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001754,PROD001,Azure Journal,Journal,1,244.5,244.5,Yt-75741
ORD001754,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001755,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD001755,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD001755,PROD005,PowderBlue Notebook,Notebook,2,190.67,381.34,mO-77244
ORD001756,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD001757,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD001757,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD001757,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD001758,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD001758,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD001758,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001759,PROD002,Gainsboro Notebook,Notebook,4,271.0,1084.0,Ak-48739
ORD001759,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001759,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001760,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD001760,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001760,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD001761,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD001761,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD001762,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD001762,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD001762,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD001763,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD001763,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD001763,PROD025,MediumOrchid Journal,Journal,2,259.02,518.04,Pp-54042
ORD001764,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001764,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD001764,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD001764,PROD025,MediumOrchid Journal,Journal,3,259.02,777.06,Pp-54042
ORD001765,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001765,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD001765,PROD002,Gainsboro Notebook,Notebook,4,271.0,1084.0,Ak-48739
ORD001765,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001766,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD001766,PROD009,Ivory Planner,Planner,3,208.84,626.52,sE-48042
ORD001766,PROD022,Green Journal,Journal,1,193.88,193.88,cT-29909
ORD001766,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD001767,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD001767,PROD010,PeachPuff Notebook,Notebook,3,232.54,697.62,aM-00094
ORD001768,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD001769,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD001769,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD001769,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001770,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD001770,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD001770,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001771,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD001771,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001771,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD001772,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD001773,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD001773,PROD011,Coral Planner,Planner,2,139.26,278.52,Ai-65737
ORD001773,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD001774,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001775,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD001776,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD001777,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001778,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD001778,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD001778,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD001779,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001779,PROD022,Green Journal,Journal,1,193.88,193.88,cT-29909
ORD001779,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD001779,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD001780,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD001781,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD001781,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001781,PROD018,Wheat Journal,Journal,2,236.52,473.04,KI-47422
ORD001782,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD001782,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001782,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD001783,PROD003,OliveDrab Planner,Planner,2,198.85,397.7,Ip-25918
ORD001783,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001784,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001785,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD001785,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD001785,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD001786,PROD017,Coral Planner,Planner,1,133.77,133.77,nv-84293
ORD001786,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001787,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001787,PROD013,DeepSkyBlue Planner,Planner,1,196.71,196.71,dM-03693
ORD001788,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD001789,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD001789,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD001789,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD001790,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD001790,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001790,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD001790,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001791,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD001791,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001791,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD001791,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD001792,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD001792,PROD018,Wheat Journal,Journal,2,236.52,473.04,KI-47422
ORD001792,PROD008,Linen Notebook,Notebook,4,200.95,803.8,Kd-38029
ORD001793,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001793,PROD003,OliveDrab Planner,Planner,1,198.85,198.85,Ip-25918
ORD001794,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD001795,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD001795,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001795,PROD022,Green Journal,Journal,1,193.88,193.88,cT-29909
ORD001796,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD001796,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD001797,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001797,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD001797,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001797,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD001798,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD001799,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001800,PROD025,MediumOrchid Journal,Journal,1,259.02,259.02,Pp-54042
ORD001801,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD001801,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD001801,PROD013,DeepSkyBlue Planner,Planner,1,196.71,196.71,dM-03693
ORD001801,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD001802,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD001803,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD001803,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD001804,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001804,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001804,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001804,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001805,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD001805,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001805,PROD007,FireBrick Journal,Journal,2,180.72,361.44,vz-96571
ORD001805,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD001806,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD001806,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD001806,PROD010,PeachPuff Notebook,Notebook,2,232.54,465.08,aM-00094
ORD001807,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD001807,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD001807,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD001807,PROD019,LemonChiffon Journal,Journal,4,197.31,789.24,YE-59667
ORD001808,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD001808,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD001809,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001810,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD001811,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001811,PROD009,Ivory Planner,Planner,4,208.84,835.36,sE-48042
ORD001812,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD001812,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD001812,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD001812,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD001813,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD001813,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD001814,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD001815,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001815,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001815,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD001816,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001816,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001816,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD001816,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD001817,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD001818,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD001818,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001818,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001818,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD001819,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD001819,PROD025,MediumOrchid Journal,Journal,1,259.02,259.02,Pp-54042
ORD001819,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD001820,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001820,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD001820,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD001821,PROD025,MediumOrchid Journal,Journal,3,259.02,777.06,Pp-54042
ORD001821,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001821,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD001822,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001822,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD001822,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD001823,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD001823,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001823,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001824,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD001824,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD001825,PROD012,LightSlateGray Journal,Journal,4,240.87,963.48,xq-26622
ORD001825,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD001825,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD001826,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD001826,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001827,PROD015,DarkMagenta Planner,Planner,1,168.72,168.72,te-17226
ORD001827,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD001827,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001827,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001828,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001828,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD001829,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD001829,PROD004,CornflowerBlue Planner,Planner,1,169.96,169.96,pW-24977
ORD001829,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001830,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD001831,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD001831,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001831,PROD022,Green Journal,Journal,1,193.88,193.88,cT-29909
ORD001831,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD001832,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD001833,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001834,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001834,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD001834,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001835,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD001835,PROD025,MediumOrchid Journal,Journal,2,259.02,518.04,Pp-54042
ORD001835,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD001835,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD001836,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD001836,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD001837,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD001837,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001837,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001838,PROD008,Linen Notebook,Notebook,3,200.95,602.85,Kd-38029
ORD001838,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD001839,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD001840,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD001840,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD001841,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD001841,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001841,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD001842,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001843,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD001844,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD001844,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD001844,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001844,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD001845,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD001846,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD001846,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD001847,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001848,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD001848,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001848,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD001849,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD001849,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001849,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001850,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD001850,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD001850,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD001851,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD001851,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD001852,PROD017,Coral Planner,Planner,1,133.77,133.77,nv-84293
ORD001852,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD001852,PROD025,MediumOrchid Journal,Journal,2,259.02,518.04,Pp-54042
ORD001853,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001853,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD001853,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD001853,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD001854,PROD003,OliveDrab Planner,Planner,2,198.85,397.7,Ip-25918
ORD001854,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD001854,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD001855,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001855,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD001855,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD001855,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD001856,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD001856,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD001856,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD001857,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD001857,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD001857,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001857,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD001858,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD001858,PROD008,Linen Notebook,Notebook,4,200.95,803.8,Kd-38029
ORD001858,PROD015,DarkMagenta Planner,Planner,3,168.72,506.16,te-17226
ORD001858,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD001859,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001859,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD001859,PROD021,DodgerBlue Notebook,Notebook,2,261.03,522.06,ac-47365
ORD001860,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD001860,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD001860,PROD025,MediumOrchid Journal,Journal,2,259.02,518.04,Pp-54042
ORD001860,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001861,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001862,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD001863,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD001864,PROD008,Linen Notebook,Notebook,3,200.95,602.85,Kd-38029
ORD001864,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001865,PROD007,FireBrick Journal,Journal,2,180.72,361.44,vz-96571
ORD001865,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD001866,PROD003,OliveDrab Planner,Planner,1,198.85,198.85,Ip-25918
ORD001867,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD001867,PROD003,OliveDrab Planner,Planner,1,198.85,198.85,Ip-25918
ORD001867,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD001867,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001868,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001868,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD001868,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD001869,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD001869,PROD018,Wheat Journal,Journal,2,236.52,473.04,KI-47422
ORD001869,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD001869,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD001870,PROD017,Coral Planner,Planner,1,133.77,133.77,nv-84293
ORD001871,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD001871,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD001872,PROD003,OliveDrab Planner,Planner,3,198.85,596.55,Ip-25918
ORD001872,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD001873,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD001873,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD001873,PROD009,Ivory Planner,Planner,4,208.84,835.36,sE-48042
ORD001874,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD001874,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD001874,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD001875,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD001875,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD001876,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD001876,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD001877,PROD025,MediumOrchid Journal,Journal,3,259.02,777.06,Pp-54042
ORD001877,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
